Job Info
Name;Synergy, S, aureus del,mutants
Status;Completed
Job ID;10
Job last modified;11-06-2014 10:46:55

Repetitions;49
Time between repetitions;00:30:00
Acquire started;10-06-2014 10:39:39
Acquire completed;11-06-2014 10:44:01
Acquire duration;24:04:22
Growth Kinetics Analysis plugin;FullImageFeatures,dll

Name;ImageDistance;CameraStartPosition;Scan length;NumberOfImages;IlluminationLevel;IlluminationTime;TrayPosition;FocusPosition
A10;95000,3815144668;4,62746099855975;3014,71278222481;208;2;10;47;4,73399659907924;-0,871054340869492;3,77303942072849;-0,205309885924093;8,61790858139861;-0,0129338823724865;84834
A10;95000,3815144668;4,62746099855975;3014,71278222481;208;2;10;48;4,83587854857151;-0,769172391377221;3,67451271660676;-0,303836590045818;8,61806729449943;-0,0127751692716611;86634
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;0;6,7321592521794;0;4,6419931642586;0;8,58701367408395;0;233
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;1;7,38913037702327;0,656971124843868;4,94033307259724;0,298339908338634;8,59283165259114;0,0058179785071939;2035
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;2;7,62067945865132;0,888520206471925;5,04059936296207;0,398606198703463;8,60377986484811;0,0167661907641588;3835
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;3;7,73065270108273;0,998493448903329;5,07365294069536;0,431659776436755;8,61422251914622;0,0272088450622707;5635
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;4;7,79644701612603;1,06428776394663;5,11776360525911;0,475770441000507;8,62086134779993;0,0338476737159823;7435
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;5;7,84352994635323;1,11137069417384;5,12894179700266;0,48694863274406;8,62834884648666;0,0413351724027091;9235
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;6;7,87583816415001;1,14367891197061;5,1717274262503;0,529734261991696;8,63006978710365;0,043056113019702;11035
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;7;7,90223249742861;1,17007324524921;5,1983445893227;0,556351425064097;8,6349167734857;0,0479030994017471;12835
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;8;7,92292352238481;1,19076427020541;5,22435068641281;0,582357522154203;8,63633620520703;0,0493225311230798;14635
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;9;7,94133852433422;1,20917927215482;5,23537019246408;0,593377028205477;8,64021316182169;0,0531994877377393;16435
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;10;7,95577312309354;1,22361387091415;5,24343190830638;0,601438744047774;8,64197273807228;0,054959063988326;18235
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;11;7,96985860219062;1,23769935001122;5,25287824657205;0,610885082313452;8,64311558055966;0,056101906475714;20035
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;12;7,98174057424103;1,24958132206163;5,26986675284575;0,627873588587147;8,64465490733861;0,0576412332546585;21835
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;13;7,99065881191783;1,25849955973843;5,27282769928881;0,630834535030212;8,64510528166393;0,0580916075799784;23635
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;14;7,99900053047153;1,26684127829213;5,27922919426734;0,637236030008735;8,64575244709726;0,0587387730133067;25435
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;15;8,00823692742456;1,27607767524516;5,28952237487144;0,64752921061284;8,64952548731163;0,0625118132276814;27235
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;16;8,01429856348695;1,28213931130755;5,28588829776873;0,643895133510129;8,64799864679562;0,0609849727116742;29035
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;17;8,02026366341849;1,2881044112391;5,29346344659107;0,651470282332465;8,6506265337953;0,0636128597113483;30835
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;18;8,02510751307886;1,29294826089946;5,29791855698062;0,655925392722023;8,64959486054895;0,0625811864649997;32635
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;19;8,02908357011532;1,29692431793592;5,30019864827599;0,658205484017388;8,6503735736731;0,0633598995891465;34435
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;20;8,03163720746359;1,2994779552842;5,30017915050265;0,658185986244047;8,65088814185141;0,0638744677674552;36235
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;21;8,03626523569854;1,30410598351914;5,3003091343633;0,6583159701047;8,65324607025725;0,0662323961732962;38035
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;22;8,03774122717313;1,30558197499373;5,30691658434658;0,664923420087982;8,65412957965957;0,0671159055756245;39835
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;23;8,03971404867795;1,30755479649855;5,3073196463204;0,665326482061795;8,65405615936928;0,0670424852853291;41636
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;24;8,04094311352388;1,30878386134448;5,30881609627103;0,666822932012429;8,65445178055786;0,0674381064739134;43436
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;25;8,04246056178413;1,31030130960473;5,31097903531287;0,668985871054269;8,6554475095582;0,0684338354742469;45235
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;26;8,04354420623428;1,31138495405488;5,31037699427822;0,668383830019623;8,65518674332242;0,0681730692384708;47036
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;27;8,04302522154883;1,31086596936943;5,30882559217013;0,666832427911524;8,65520224760943;0,0681885735254841;48836
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;28;8,04353835814319;1,3113791059638;5,31015942648778;0,668166262229183;8,65518859822066;0,0681749241367111;50636
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;29;8,04301378599051;1,31085453381111;5,30617033615394;0,664177171895337;8,65380787656317;0,0667942024792154;52436
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;30;8,04285765862403;1,31069840644463;5,30763972230118;0,665646558042579;8,65520858402591;0,0681949099419601;54236
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;31;8,04123030366134;1,30907105148194;5,3070859854006;0,665092821141994;8,65313952672794;0,0661258526439905;56036
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;32;8,04086846657411;1,30870921439471;5,30377631656003;0,661783152301433;8,65329536179845;0,0662816877144952;57836
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;33;8,03939024713547;1,30723099495607;5,30988039368978;0,667887229431182;8,65270682727517;0,0656931531912228;59636
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;34;8,03906397813625;1,30690472595685;5,30569927308647;0,663706108827866;8,65370571189319;0,0666920378092417;61436
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;35;8,03792524888641;1,30576599670701;5,30420583416675;0,662212669908152;8,65281169804026;0,0657980239563134;63236
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;36;8,03668368124068;1,30452442906129;5,30768542510341;0,665692260844811;8,65161469903636;0,0646010249524132;65036
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;37;8,03489635644251;1,30273710426311;5,30702473119197;0,665031566933371;8,65200029429605;0,0649866202120979;66836
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;38;8,03216284984217;1,30000359766277;5,29987455463431;0,657881390375705;8,65108976042596;0,0640760863420073;68636
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;39;8,03072812219532;1,29856887001592;5,29732572545896;0,655332561200362;8,65234047948057;0,0653268053966229;70436
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;40;8,02849130402898;1,29633205184958;5,29816985698243;0,656176692723829;8,65074695782875;0,0637332837448028;72236
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;41;8,02696691291919;1,29480766073979;5,29621033528789;0,654217171029289;8,65118982182664;0,0641761477426943;74036
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;42;8,02360153439015;1,29144228221075;5,29213368298259;0,650140518723993;8,65109724313313;0,0640835690491812;75836
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;43;8,02187436556302;1,28971511338362;5,29442978324659;0,65243661898799;8,65082575464736;0,0638120805634106;77636
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;44;8,01905636028598;1,28689710810659;5,28845043544909;0,646457271190485;8,64973378945445;0,062720115370503;79436
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;45;8,01724600292876;1,28508675074937;5,28767278230271;0,64567961804411;8,64989526407464;0,0628815899906936;81236
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;46;8,01437040433927;1,28221115215987;5,28616873013471;0,64417556587611;8,64698467737883;0,0599710032948817;83036
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;47;8,01227226884331;1,28011301666391;5,28148120588036;0,639488041621762;8,64810946137337;0,0610957872894193;84837
A11;103978,381514467;4,62746099855975;3052,96709125308;210;2;10;48;8,00888757170852;1,27672831952912;5,28759904062644;0,645605876367836;8,64582214639131;0,0588084723073568;86636
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;0;6,2310680845209;0;4,49969271554791;0;8,58308027854243;0;236
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;1;6,70167893443058;0,470610849909679;4,61095774863474;0,111265033086831;8,5870464768903;0,00396619834786627;2037
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;2;6,91859454584803;0,687526461327127;4,71222105729177;0,212528341743861;8,59140798043816;0,0083277018957304;3838
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;3;7,13299968759518;0,901931603074277;4,787007592335;0,287314876787093;8,60219445791405;0,0191141793716181;5638
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;4;7,24198179625679;1,01091371173589;4,90252179957226;0,402829084024352;8,60703863217467;0,0239583536322439;7438
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;5;7,3307662938552;1,0996982093343;4,94396920634694;0,444276490799037;8,61382111025104;0,0307408317086129;9238
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;6;7,40830308921748;1,17723500469658;4,97424373645255;0,474551020904642;8,61863510401296;0,0355548254705287;11038
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;7;7,46684976406887;1,23578167954797;4,98649698424061;0,486804268692701;8,61903354067153;0,0359532621291052;12838
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;8;7,49073085412035;1,25966276959945;4,9936790934678;0,493986377919893;8,62430113414199;0,0412208555995637;14638
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;9;7,54553082380227;1,31446273928137;5,04497776925339;0,54528505370549;8,62572358141414;0,0426433028717099;16438
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;10;7,59437274172968;1,36330465720878;5,05558324026263;0,555890524714723;8,62648701351717;0,0434067349747362;18238
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;11;7,63501984306212;1,40395175854122;5,05933643775065;0,559643722202742;8,62875867872101;0,0456784001785806;20038
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;12;7,66885597445013;1,43778788992923;5,06932720261183;0,569634487063928;8,63151670899585;0,0484364304534211;21838
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;13;7,69678874095993;1,46572065643903;5,10004124151135;0,600348525963448;8,6332194852331;0,0501392066906732;23638
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;14;7,71655982621893;1,48549174169803;5,09315750382973;0,593464788281823;8,63219940464791;0,0491191261054826;25438
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;15;7,73235410827157;1,50128602375067;5,11334535310046;0,613652637552558;8,63353385024483;0,0504535717023984;27238
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;16;7,75360098041221;1,52253289589131;5,11499983950994;0,615307123962039;8,63504344154637;0,0519631630039381;29038
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;17;7,76498178854836;1,53391370402746;5,12081279265516;0,621120077107258;8,63517897097189;0,0520986924294604;30838
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;18;7,77372926503484;1,54266118051394;5,12555931437827;0,625866598830369;8,63663795608581;0,0535576775433793;32638
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;19;7,78318415264491;1,55211606812401;5,1280054255163;0,628312709968395;8,63671410232124;0,0536338237788137;34438
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;20;7,78955906663262;1,55849098211172;5,12336702584953;0,623674310301621;8,63735508032775;0,0542748017853256;36238
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;21;7,79737435590777;1,56630627138687;5,13651965198612;0,636826936438215;8,63831882649975;0,0552385479573214;38038
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;22;7,7994033920674;1,5683353075465;5,13686897035085;0,637176254802947;8,63889603943566;0,0558157608932319;39838
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;23;7,80350159051564;1,57243350599474;5,13920126069461;0,639508545146702;8,63926166765476;0,0561813891123339;41638
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;24;7,80952530102164;1,57845721650074;5,14038355051617;0,640690834968263;8,63979668923037;0,0567164106879385;43439
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;25;7,80961369840601;1,57854561388511;5,14053061813076;0,640837902582856;8,6394389271334;0,0563586485909671;45238
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;26;7,81077157521064;1,57970349068974;5,13999442480399;0,640301709256088;8,64024405621505;0,0571637776726242;47038
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;27;7,80982986973041;1,57876178520951;5,13990379612767;0,640211080579762;8,64014380885818;0,0570635303157534;48838
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;28;7,81153444270362;1,58046635818272;5,14165728180695;0,641964566259043;8,64064861504523;0,0575683365028024;50638
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;29;7,81347827174313;1,58241018722223;5,14009651169667;0,640403796148769;8,63910630706345;0,056026028521023;52438
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;30;7,80962348143459;1,57855539691369;5,14095049078798;0,64125777524008;8,63904768739038;0,0559674088479483;54238
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;31;7,80809285247755;1,57702476795665;5,13843795413518;0,63874523858727;8,63822071923788;0,0551404406954532;56038
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;32;7,80540403727901;1,57433595275811;5,13854431858469;0,638851603036782;8,63708638591336;0,0540061073709293;57838
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;33;7,7999569036155;1,5688888190946;5,13016288097761;0,63047016542971;8,63673156719024;0,0536512886478064;59638
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;34;7,79879292942709;1,56772484490619;5,14171270541887;0,642019989870965;8,63593555537698;0,0528552768345545;61439
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;35;7,79932637452985;1,56825829000895;5,12826440912473;0,62857169357683;8,63694585784164;0,0538655792992149;63238
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;36;7,79405431122468;1,56298622670378;5,12872802575354;0,629035310205639;8,63607707956696;0,0529968010245288;65039
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;37;7,79064409267487;1,55957600815396;5,12959396944962;0,629901253901715;8,63549518142071;0,0524149028782777;66839
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;38;7,78305779695132;1,55198971243042;5,12935202932641;0,629659313778505;8,63373389620146;0,0506536176590267;68638
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;39;7,77591338575432;1,54484530123342;5,12308852511428;0,623395809566375;8,63438591557217;0,051305637029742;70439
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;40;7,77629436392272;1,54522627940182;5,12236738603534;0,622674670487439;8,63279914638565;0,0497188678432252;72239
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;41;7,77284346496942;1,54177538044852;5,11508177964047;0,61538906409256;8,63249060463689;0,0494103260944598;74038
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;42;7,76224044344966;1,53117235892876;5,10787175773895;0,608179042191046;8,63220925621832;0,0491289776758919;75839
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;43;7,76190253064568;1,53083444612477;5,11446866361154;0,614775948063633;8,63103639932074;0,0479561207783146;77639
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;44;7,75691846835169;1,52585038383079;5,11187977813435;0,612187062586448;8,63004393691385;0,0469636583714212;79439
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;45;7,74776526217018;1,51669717764928;5,09959353521676;0,599900819668855;8,62737929084523;0,0442990123028011;81239
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;46;7,7429301445457;1,5118620600248;5,10074349541944;0,601050779871533;8,62730788962811;0,044227611085681;83039
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;47;7,73123084385967;1,50016275933877;5,08765048138704;0,587957765839135;8,6259999351679;0,0429196566254717;84839
A12;112948,381514467;4,62746099855975;3006,16941446401;211;2;10;48;7,73165298835339;1,50058490383249;5,09116500403356;0,591472288485655;8,62382899898463;0,0407487204422008;86639
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;0;5,59351320932555;0;4,06603741157163;0;8,60700001182646;0;209
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;1;5,73091643228819;0,137403222962643;4,2988114217688;0,232774010197168;8,59886143525543;-0,00813857657103689;2011
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;2;6,0425928766094;0,449079667283858;4,51276626038798;0,446728848816347;8,60486368927934;-0,00213632254712515;3811
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;3;6,51146796613237;0,917954756806822;4,85951590447982;0,793478492908193;8,6150610015948;0,00806098976833525;5611
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;4;7,47199343142588;1,87848022210034;5,34228159965928;1,27624418808765;8,64469385607558;0,0376938442491159;7411
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;5;8,53842839770408;2,94491518837853;5,51426104040475;1,44822362883312;8,69764697883963;0,0906469670131695;9211
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;6;8,64618962950619;3,05267642018065;5,66639013766753;1,6003527260959;8,72695354080424;0,119953528977781;11011
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;7;8,6945006265147;3,10098741718915;5,68652260808399;1,62048519651236;8,74072044538994;0,133720433563477;12811
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;8;8,71631700682429;3,12280379749875;5,70787990984406;1,64184249827243;8,75139353800374;0,144393526177277;14611
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;9;8,70566816874534;3,1121549594198;5,72747224342917;1,66143483185754;8,7488819016272;0,141881889800741;16411
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;10;8,6999282271222;3,10641501779665;5,71684234965668;1,65080493808505;8,74696362241795;0,139963610591492;18211
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;11;8,67995622175115;3,0864430124256;5,73988646718326;1,67384905561163;8,74186481068809;0,13486479886163;20011
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;12;8,6364601097661;3,04294690044055;5,74986104444006;1,68382363286843;8,73060878556827;0,123608773741806;21811
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;13;8,5795534868347;2,98604027750916;5,75679660858755;1,69075919701592;8,71726766621341;0,110267654386949;23611
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;14;8,53327596681979;2,93976275749424;5,7986485234287;1,73261111185707;8,70758103029505;0,100581018468587;25411
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;15;8,47860679878421;2,88509358945866;5,76086911041364;1,69483169884201;8,69846013700434;0,0914601251778819;27211
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;16;8,42485447658794;2,8313412672624;5,75355101859434;1,68751360702271;8,69256940068994;0,0855693888634743;29011
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;17;8,37081997315718;2,77730676383164;5,67910366508323;1,6130662535116;8,68849075935128;0,0814907475248212;30811
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;18;8,32628878757078;2,73277557824524;5,63997203976392;1,57393462819229;8,6881846031952;0,0811845913687392;32611
A2;23176,3815144668;4,62746099855975;3007,5;201;2;10;19;8,30428365943638;2,71077045011084;5,60554350428053;1,5395060927089;8,69200153256676;0,0850015207402972;34411
